sn,ResponseID,rating,StartDate,EndDate,genderq,ageq,edu,socpol,ecopol,polpos,polpref
13,"R_1IuYNUtQJoJEgEN",3,"2020-11-25 17:44:47","2020-11-25 17:48:03",2,31,4,3,3,3,3
13,"R_1kNwUCxBeqHH3zh",3,"2020-11-29 19:35:24","2020-11-29 19:38:11",2,46,6,6,2,2,6
13,"R_1l4DV14O3zhEekZ",4,"2020-11-29 21:34:23","2020-11-29 21:38:39",2,19,4,3,4,3,3
13,"R_1laS6iY2BuY0T6D",5,"2020-11-30 00:01:47","2020-11-30 00:07:03",1,33,5,4,4,2,5
13,"R_24ehbfQ2A017Pde",2,"2020-11-29 22:05:25","2020-11-29 22:09:44",1,47,5,2,2,1,2
13,"R_24tRlmBv1eloCKx",5,"2020-11-29 23:42:35","2020-11-29 23:45:24",1,25,5,4,3,2,4
13,"R_2DRIvDeVVuqcodH",7,"2020-11-29 19:36:38","2020-11-29 19:40:10",1,33,6,1,1,1,1
13,"R_2OT4wYCxu0mxoo6",5,"2020-11-29 21:42:35","2020-11-29 21:47:02",1,21,4,2,2,1,2
13,"R_2aqKdVQh1f8gcn4",4,"2020-11-25 16:21:19","2020-11-25 16:24:29",1,33,5,6,5,3,4
13,"R_2f1l92VzdHrw4iP",4,"2020-11-25 14:56:12","2020-11-25 15:15:05",1,31,4,3,3,3,3
13,"R_302Ur0Bf25shtrx",7,"2020-11-29 21:34:06","2020-11-29 21:38:36",2,34,6,6,6,1,1
13,"R_32ScWVOVzlpIuJC",6,"2020-11-29 17:57:18","2020-11-29 18:03:27",1,66,6,5,5,2,5
13,"R_3EZo7X4ZG9DUaH9",4,"2020-11-29 17:59:53","2020-11-29 18:03:55",1,42,5,1,1,1,1
13,"R_3JmZ0PjVePIZrdx",7,"2020-11-25 14:15:45","2020-11-25 14:23:49",1,33,5,4,5,2,6
13,"R_3PMqSXMlBFsi7bp",4,"2020-11-25 13:58:50","2020-11-25 14:11:55",2,38,6,5,6,2,6
13,"R_3exfY3VM4dW9UFg",7,"2020-11-29 19:37:07","2020-11-29 19:49:01",2,69,2,5,5,2,5
13,"R_7PXYUblg56QeGel",6,"2020-11-29 23:25:15","2020-11-29 23:37:03",1,33,6,5,5,1,2
13,"R_C2JvPghifZAVlex",6,"2020-11-25 13:39:19","2020-11-25 13:46:03",1,29,5,4,4,1,2
13,"R_DI9ZQrpyZYsKkW5",6,"2020-11-29 23:25:32","2020-11-29 23:31:45",1,47,5,5,6,2,6
13,"R_SJYISIy9Z0MXr8J",7,"2020-11-29 17:56:36","2020-11-29 18:01:15",1,28,5,3,5,4,4
13,"R_XtFtdSaqHBCt8YN",6,"2020-11-29 19:37:33","2020-11-29 19:46:47",1,35,5,4,4,2,4
14,"R_10Z1T1Xhor56Z0M",7,"2020-11-29 19:36:25","2020-11-29 19:40:06",2,28,5,2,2,1,2
14,"R_1DD4UgwoM83Wu2W",3,"2020-11-29 17:56:30","2020-11-29 17:58:38",1,42,4,4,4,3,4
14,"R_1GE12nDyXQfUGgP",4,"2020-11-29 19:37:27","2020-11-29 19:44:04",1,79,6,2,2,1,2
14,"R_1eWsii7avMrwJMk",6,"2020-11-29 21:33:54","2020-11-29 21:37:40",2,33,4,2,2,1,2
14,"R_1gTm3ifKkK7n6LQ",5,"2020-11-29 21:36:24","2020-11-29 21:44:40",2,48,6,4,4,2,5
14,"R_1lmLwMO1P821phv",4,"2020-11-29 18:08:40","2020-11-29 18:11:49",1,58,6,2,5,1,3
14,"R_2OZ6tehfAqYRDk4",6,"2020-11-29 19:35:18","2020-11-29 19:41:53",1,38,2,2,3,1,2
14,"R_2S2LcWGpewanC3G",6,"2020-11-29 20:13:50","2020-11-29 20:20:57",1,52,5,2,2,1,2
14,"R_2aqKdVQh1f8gcn4",6,"2020-11-25 16:21:19","2020-11-25 16:24:29",1,33,5,6,5,3,4
14,"R_2rAUT4KdVkGFghA",6,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
14,"R_2ruQF8CHf4M1ecp",7,"2020-11-29 21:33:09","2020-11-29 21:36:36",2,26,5,2,1,3,2
14,"R_2uHEmSjCFjYUcay",6,"2020-11-25 15:30:56","2020-11-25 15:32:46",1,51,5,5,5,1,1
14,"R_32JGmWJdZi9FKXD",4,"2020-11-29 18:21:59","2020-11-29 18:27:18",2,56,6,4,4,3,3
14,"R_3IYIjamauwu2zu2",7,"2020-11-29 19:02:40","2020-11-29 19:10:09",1,34,5,6,6,2,4
14,"R_3JLd4uTP2eOj3qQ",7,"2020-11-29 17:56:45","2020-11-29 17:59:41",1,45,5,5,5,2,5
14,"R_3KGV7yTCR7cEsK1",5,"2020-11-29 19:35:27","2020-11-29 19:38:09",1,25,5,4,3,2,6
14,"R_3NVWRcLIN9DFwFX",4,"2020-11-29 19:37:25","2020-11-29 19:45:24",2,51,2,4,5,2,4
14,"R_3O9f4JtwddrtKmG",6,"2020-11-29 17:57:51","2020-11-29 18:03:53",2,64,5,5,4,1,2
14,"R_3syu943zjbhA77p",7,"2020-11-29 19:35:27","2020-11-29 19:37:56",1,38,4,4,4,1,3
14,"R_4OSWwXzQ02OIZ8d",4,"2020-11-29 18:04:09","2020-11-29 18:07:57",2,35,6,3,3,1,3
14,"R_AO4zCoYgcFoLFN7",7,"2020-11-29 21:35:22","2020-11-29 21:40:34",1,27,4,4,4,3,4
14,"R_O9IkoGGlQUyAkM1",5,"2020-11-29 18:21:59","2020-11-29 18:34:41",2,27,1,3,3,3,3
14,"R_PYg9Wu9hwVPtsul",6,"2020-11-29 21:36:39","2020-11-29 21:46:17",1,24,4,2,2,1,2
14,"R_usI8wpLZHXXrvKp",6,"2020-11-29 19:36:50","2020-11-29 19:40:41",1,53,5,4,5,2,5
15,"R_1GE12nDyXQfUGgP",6,"2020-11-29 19:37:27","2020-11-29 19:44:04",1,79,6,2,2,1,2
15,"R_1IuYNUtQJoJEgEN",2,"2020-11-25 17:44:47","2020-11-25 17:48:03",2,31,4,3,3,3,3
15,"R_1eWsii7avMrwJMk",3,"2020-11-29 21:33:54","2020-11-29 21:37:40",2,33,4,2,2,1,2
15,"R_1l9kWPDVi2oZtAP",6,"2020-11-29 18:58:38","2020-11-29 19:05:04",1,49,4,6,6,2,5
15,"R_1mRe7JnR8uqBN25",5,"2020-11-29 23:32:47","2020-11-29 23:34:33",1,58,5,5,4,1,3
15,"R_1pEw3o1j46dyjib",5,"2020-11-29 19:37:36","2020-11-29 19:46:03",1,40,5,2,3,3,3
15,"R_22mJHQKftWPiDtT",4,"2020-11-25 15:32:04","2020-11-25 16:28:05",1,30,5,4,4,1,4
15,"R_2eROKijqjSq3nlE",5,"2020-11-29 21:05:22","2020-11-29 21:09:19",1,27,5,1,3,1,2
15,"R_2zjaEInP523LJjF",7,"2020-11-29 23:41:18","2020-11-29 23:45:22",1,27,5,5,5,1,2
15,"R_3Gyb15mTxXrHTWf",7,"2020-11-29 19:36:25","2020-11-29 19:44:30",1,63,6,3,4,1,2
15,"R_3OcXZ9WnMzBOXlE",4,"2020-11-29 21:44:33","2020-11-29 21:48:17",2,52,5,4,3,1,2
15,"R_7QaX7BWBmU5rMSB",1,"2020-11-29 19:35:33","2020-11-29 19:37:46",2,48,5,2,2,1,2
15,"R_7WcukVwl4y3yWFX",6,"2020-11-29 21:34:30","2020-11-29 21:41:25",2,48,5,2,2,2,5
15,"R_DI9ZQrpyZYsKkW5",6,"2020-11-29 23:25:32","2020-11-29 23:31:45",1,47,5,5,6,2,6
15,"R_XYh0ONYRgvv1SJH",3,"2020-11-29 23:38:34","2020-11-29 23:54:36",2,25,5,3,3,1,3
15,"R_abjE6sQIIlAfwQN",4,"2020-11-29 23:25:54","2020-11-29 23:35:08",1,40,6,6,3,1,1
15,"R_p5F5nrozxYdmSOt",6,"2020-11-29 17:57:30","2020-11-29 18:19:55",1,30,5,4,4,3,2
15,"R_r9llfViThpZpFK1",5,"2020-11-29 17:57:00","2020-11-29 18:03:15",1,37,5,3,5,1,3
16,"R_1NFhag4mphNMqv4",7,"2020-11-30 00:47:56","2020-11-30 00:52:22",2,35,6,2,3,1,2
16,"R_1dm3sXnkGiG85ii",6,"2020-11-29 20:13:05","2020-11-29 20:15:50",1,33,5,6,6,2,6
16,"R_1gTm3ifKkK7n6LQ",3,"2020-11-29 21:36:24","2020-11-29 21:44:40",2,48,6,4,4,2,5
16,"R_1rGPNjBwTAcUNWi",7,"2020-11-29 21:33:12","2020-11-29 21:36:44",1,54,5,1,3,1,2
16,"R_20PtRsIkG4h9Yvy",6,"2020-11-29 19:55:54","2020-11-29 19:59:34",1,41,6,1,2,1,2
16,"R_24ehbfQ2A017Pde",7,"2020-11-29 22:05:25","2020-11-29 22:09:44",1,47,5,2,2,1,2
16,"R_295iTQVbAWyIXbW",2,"2020-11-29 19:36:50","2020-11-29 19:41:20",2,62,6,1,2,1,1
16,"R_2ZBKY9Cjiv7oG6C",5,"2020-11-25 16:30:57","2020-11-25 16:36:00",2,48,5,5,5,1,2
16,"R_2aS7Anb0S6lPreJ",7,"2020-11-29 23:26:28","2020-11-29 23:33:23",1,51,5,4,4,1,3
16,"R_2cCSHSoAB7fURyE",7,"2020-11-29 21:33:36","2020-11-29 21:40:30",1,76,5,2,2,1,1
16,"R_3JdWvrnEDltlEX1",5,"2020-11-25 14:45:42","2020-11-25 14:49:21",1,29,2,4,4,2,5
16,"R_3JmZ0PjVePIZrdx",7,"2020-11-25 14:15:45","2020-11-25 14:23:49",1,33,5,4,5,2,6
16,"R_3Ph7sEx60GzHuIw",6,"2020-11-29 21:33:59","2020-11-29 21:36:47",1,31,6,4,4,2,4
16,"R_4MI8Xpv6BWegH1D",7,"2020-11-29 23:26:16","2020-11-29 23:36:45",2,54,3,6,6,2,6
16,"R_5o2DNXLDq7PwKqt",6,"2020-11-29 23:38:50","2020-11-29 23:41:55",2,25,5,4,3,2,5
16,"R_Ail5rPIHizarTK9",7,"2020-11-29 19:36:03","2020-11-29 19:38:43",2,30,5,2,3,1,3
16,"R_a43pHGVszs1RGFP",5,"2020-11-25 16:48:19","2020-11-25 16:52:13",2,27,6,1,1,2,6
16,"R_cRPNC3FQtX2rrMZ",7,"2020-11-29 19:54:22","2020-11-29 19:56:23",1,26,5,6,6,1,1
16,"R_u9SatPBBbegCeAN",5,"2020-11-29 23:49:24","2020-11-29 23:51:40",1,58,6,5,4,2,5
16,"R_usI8wpLZHXXrvKp",7,"2020-11-29 19:36:50","2020-11-29 19:40:41",1,53,5,4,5,2,5
17,"R_20PtRsIkG4h9Yvy",3,"2020-11-29 19:55:54","2020-11-29 19:59:34",1,41,6,1,2,1,2
17,"R_2CqOkiMsY7eauZI",6,"2020-11-29 21:32:52","2020-11-29 21:37:05",1,33,5,1,4,3,1
17,"R_2S8ZlJldZr71uxe",6,"2020-11-29 19:40:36","2020-11-29 19:45:35",1,36,5,2,3,3,3
17,"R_2rAUT4KdVkGFghA",3,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
17,"R_2rJf8uFXvM7uLYL",7,"2020-11-30 00:27:26","2020-11-30 00:41:46",1,37,5,6,5,2,6
17,"R_2rVjsMV3ilmG3DZ",7,"2020-11-29 18:58:38","2020-11-29 19:05:03",1,32,2,1,2,1,2
17,"R_2wt0Na46oMNIJ8F",5,"2020-11-29 21:41:29","2020-11-29 21:44:17",1,32,6,4,5,1,3
17,"R_3Jn0tM5NeYaRCl5",6,"2020-11-29 23:34:31","2020-11-29 23:44:07",2,40,4,1,4,1,2
17,"R_3OcXZ9WnMzBOXlE",5,"2020-11-29 21:44:33","2020-11-29 21:48:17",2,52,5,4,3,1,2
17,"R_3k26frTUcq7ah9a",5,"2020-11-29 19:35:27","2020-11-29 19:37:51",2,42,5,1,1,1,2
17,"R_427hBukzZjIKlih",7,"2020-11-29 23:25:40","2020-11-29 23:37:15",2,67,4,1,1,1,2
17,"R_abjE6sQIIlAfwQN",6,"2020-11-29 23:25:54","2020-11-29 23:35:08",1,40,6,6,3,1,1
17,"R_cRPNC3FQtX2rrMZ",7,"2020-11-29 19:54:22","2020-11-29 19:56:23",1,26,5,6,6,1,1
17,"R_emks6tXA7rMDLPP",2,"2020-11-29 23:25:48","2020-11-29 23:30:12",2,43,6,5,6,2,6
17,"R_pabJngCJYJ98kAV",7,"2020-11-29 22:36:46","2020-11-29 22:49:35",2,51,4,6,6,2,6
18,"R_12hzke4oeaArz6M",6,"2020-11-29 21:35:44","2020-11-29 21:46:49",2,44,5,3,4,2,5
18,"R_12o3aWx6QPhw3MF",5,"2020-11-25 15:42:50","2020-11-25 15:45:58",1,30,6,5,4,2,6
18,"R_1mlbptygHn1McVM",6,"2020-11-29 23:25:39","2020-11-29 23:28:50",2,42,6,3,5,2,4
18,"R_1rGPNjBwTAcUNWi",7,"2020-11-29 21:33:12","2020-11-29 21:36:44",1,54,5,1,3,1,2
18,"R_1rwPyzOMJ7ECB1A",3,"2020-11-29 23:25:07","2020-11-29 23:28:59",1,36,4,3,3,1,2
18,"R_21u2aYnUal1yoCh",5,"2020-11-25 13:42:00","2020-11-25 13:58:29",1,32,5,3,5,2,5
18,"R_22PlKA2gloKBHPk",4,"2020-11-29 19:52:29","2020-11-29 19:57:29",1,53,5,4,5,1,2
18,"R_24cpzmriAuklhMJ",6,"2020-11-29 19:00:58","2020-11-29 19:06:06",1,30,5,4,5,2,4
18,"R_27UuPStCNwiUQws",4,"2020-11-29 23:37:43","2020-11-30 00:25:42",2,50,5,5,4,2,5
18,"R_28D1UCtLj7RRzaH",7,"2020-11-29 19:37:04","2020-11-29 19:40:43",2,55,5,3,4,1,3
18,"R_2DZxAWtUvoHh5n8",5,"2020-11-29 18:07:39","2020-11-29 18:24:02",2,43,3,1,2,1,2
18,"R_2E7btVItZmyKB4V",6,"2020-11-29 19:37:48","2020-11-29 19:41:34",2,41,6,5,3,2,5
18,"R_2Siv3JXgZOvhK0z",5,"2020-11-29 21:32:36","2020-11-29 21:34:17",2,30,5,4,4,1,2
18,"R_2cbCmTCSBCoGdaR",2,"2020-11-29 18:20:26","2020-11-29 18:52:27",2,52,4,4,4,2,5
18,"R_3HjcLBgLO9zlTrz",4,"2020-11-29 23:25:26","2020-11-29 23:35:51",2,33,5,4,4,2,4
18,"R_3JmZ0PjVePIZrdx",7,"2020-11-25 14:15:45","2020-11-25 14:23:49",1,33,5,4,5,2,6
18,"R_3hhzaA1AE98Bn3L",7,"2020-11-25 15:29:47","2020-11-25 15:33:50",1,37,2,2,1,1,1
18,"R_9YQ1o6d4WiM0F2h",2,"2020-11-29 23:25:27","2020-11-29 23:32:06",2,59,2,3,3,3,3
18,"R_D14fo1kSvvRVsYh",7,"2020-11-29 18:03:31","2020-11-29 18:12:26",1,56,5,6,6,1,6
18,"R_Rk2bhuiZ2u9avqF",4,"2020-11-29 19:36:18","2020-11-29 19:44:31",2,22,4,3,3,3,3
18,"R_We3bZm3MfF7M1bP",3,"2020-11-29 21:33:58","2020-11-29 21:38:53",1,41,2,3,4,3,4
18,"R_dccX0BGyNi7Ig8N",5,"2020-11-29 18:57:48","2020-11-29 19:18:19",1,39,4,1,1,3,3
18,"R_eRt3KwIw3SEfOHT",7,"2020-11-29 23:25:52","2020-11-29 23:36:23",2,37,4,2,1,1,2
18,"R_sR0esifTijvUyFH",3,"2020-11-29 18:59:18","2020-11-29 19:13:22",2,61,4,1,1,1,1
18,"R_zexuk7V07RcGYF3",5,"2020-11-29 21:33:25","2020-11-29 21:37:21",2,35,6,6,6,1,2
19,"R_1gSBWY7AB96jft1",6,"2020-11-29 18:43:32","2020-11-29 18:47:19",2,31,4,1,1,4,3
19,"R_1j9aWmD8pHYhqTU",3,"2020-11-29 21:35:58","2020-11-29 21:45:27",1,51,6,4,5,1,2
19,"R_1kXQA9nSPiKu0oc",7,"2020-11-29 19:30:41","2020-11-29 19:42:38",2,27,5,4,5,3,3
19,"R_1rGPNjBwTAcUNWi",6,"2020-11-29 21:33:12","2020-11-29 21:36:44",1,54,5,1,3,1,2
19,"R_21u2aYnUal1yoCh",4,"2020-11-25 13:42:00","2020-11-25 13:58:29",1,32,5,3,5,2,5
19,"R_2CqOkiMsY7eauZI",6,"2020-11-29 21:32:52","2020-11-29 21:37:05",1,33,5,1,4,3,1
19,"R_2TGIIhx9AZ6VY2K",7,"2020-11-25 15:29:39","2020-11-25 15:34:51",2,51,5,6,6,1,2
19,"R_2cbCmTCSBCoGdaR",2,"2020-11-29 18:20:26","2020-11-29 18:52:27",2,52,4,4,4,2,5
19,"R_2rI89aUKS9yvq2y",4,"2020-11-29 22:15:02","2020-11-29 22:32:14",,,,,,,
19,"R_2t4rH7CimiQ01Kf",3,"2020-11-29 19:57:42","2020-11-29 20:07:20",1,26,5,3,3,1,2
19,"R_2wHy85v6YmJ03Ho",4,"2020-11-29 19:35:25","2020-11-29 19:38:45",1,31,6,5,6,2,5
19,"R_2wt0Na46oMNIJ8F",5,"2020-11-29 21:41:29","2020-11-29 21:44:17",1,32,6,4,5,1,3
19,"R_3HiVdABbgpFfEEx",3,"2020-11-29 21:34:54","2020-11-29 21:40:49",2,69,5,4,4,2,4
19,"R_3kNZOTTzxvLryZm",5,"2020-11-29 21:48:15","2020-11-29 21:59:28",2,37,5,4,4,1,3
19,"R_3lGmB1CVdrcwxE8",6,"2020-11-29 21:34:22","2020-11-29 21:38:49",2,34,5,1,1,1,1
19,"R_3mkHnhBfAHmLds6",5,"2020-11-29 18:27:33","2020-11-29 18:32:48",1,60,5,5,4,4,4
19,"R_7QaX7BWBmU5rMSB",6,"2020-11-29 19:35:33","2020-11-29 19:37:46",2,48,5,2,2,1,2
19,"R_8BSIDSJtTI1vvFL",6,"2020-11-29 17:52:51","2020-11-29 18:06:51",1,28,6,5,4,1,2
19,"R_9yprM0d3jYajEgF",6,"2020-11-29 22:12:08","2020-11-29 22:41:22",1,64,5,3,3,2,5
19,"R_RVPAdP1dN886rJf",4,"2020-11-29 21:32:53","2020-11-29 21:35:39",1,38,5,3,4,3,4
20,"R_1EWE9WELjLKNFbB",6,"2020-11-30 01:03:28","2020-11-30 01:18:50",1,29,6,2,1,2,5
20,"R_1gd8faKIdN2yuOZ",5,"2020-11-29 19:35:31","2020-11-29 19:54:35",1,62,5,5,6,1,2
20,"R_2R4b7J24r4OJZvf",5,"2020-11-29 18:05:32","2020-11-29 18:07:42",1,43,6,5,5,1,5
20,"R_2YKs0H8nxpKiqA2",6,"2020-11-29 21:18:20","2020-11-29 21:24:11",2,36,5,4,4,1,2
20,"R_2YVUohpGJ61aN99",7,"2020-11-29 20:20:11","2020-11-29 20:23:09",1,29,5,3,6,2,5
20,"R_2ZKdfgAx3z0i5KL",5,"2020-11-29 23:31:19","2020-11-29 23:35:22",2,26,5,5,4,1,2
20,"R_2dyGKWgB1qcHp6o",7,"2020-11-29 19:51:04","2020-11-29 20:01:24",1,74,5,2,2,1,1
20,"R_2mhz5vreWYPsfVn",5,"2020-11-25 13:50:30","2020-11-25 13:56:18",2,33,2,3,3,3,4
20,"R_2qsougjyfJ0vaXB",5,"2020-11-29 19:35:58","2020-11-29 19:39:43",1,33,2,1,1,1,1
20,"R_2rZoIxi5jXmZz1h",4,"2020-11-29 19:03:52","2020-11-29 19:07:08",1,30,5,6,6,2,6
20,"R_30iz3zYAru8q7iA",3,"2020-11-29 21:35:18","2020-11-29 21:40:15",1,29,6,2,2,1,2
20,"R_338qHVbrec0iSSS",7,"2020-11-29 22:02:23","2020-11-29 22:04:23",1,50,5,4,5,1,2
20,"R_3Ph7sEx60GzHuIw",5,"2020-11-29 21:33:59","2020-11-29 21:36:47",1,31,6,4,4,2,4
20,"R_3el9JzE8xZchV1N",4,"2020-11-29 17:56:41","2020-11-29 17:58:47",2,20,4,4,3,3,4
20,"R_3kHUJdfJf5KlhPo",4,"2020-11-29 23:25:03","2020-11-29 23:29:19",2,28,5,1,1,3,1
20,"R_3qEvlUljpbxrOw2",6,"2020-11-29 17:56:26","2020-11-29 17:59:58",2,25,6,3,4,3,3
20,"R_AunLR31V5VSQqDT",5,"2020-11-29 20:58:06","2020-11-29 21:03:43",1,27,5,2,2,3,3
20,"R_XtFtdSaqHBCt8YN",6,"2020-11-29 19:37:33","2020-11-29 19:46:47",1,35,5,4,4,2,4
20,"R_Z7BJfAxAiIeI6Zj",7,"2020-11-29 17:57:07","2020-11-29 18:08:21",2,57,5,1,1,1,1
21,"R_1CyiCEzxz1HeR7Y",6,"2020-11-29 22:12:54","2020-11-29 22:15:57",1,33,5,5,6,1,1
21,"R_1GE12nDyXQfUGgP",4,"2020-11-29 19:37:27","2020-11-29 19:44:04",1,79,6,2,2,1,2
21,"R_243NONEKTXrCFc5",6,"2020-11-29 23:38:33","2020-11-29 23:44:58",1,31,5,2,3,1,3
21,"R_27whemu52hpmOD7",5,"2020-11-29 19:36:22","2020-11-29 19:47:27",1,51,6,4,3,2,4
21,"R_2DUpRH6tt0xTNhg",5,"2020-11-29 23:27:39","2020-11-29 23:34:34",1,43,5,4,4,3,4
21,"R_2YVUohpGJ61aN99",6,"2020-11-29 20:20:11","2020-11-29 20:23:09",1,29,5,3,6,2,5
21,"R_2fvuvFrHKvbzQDN",4,"2020-11-29 19:40:30","2020-11-29 19:47:15",2,32,5,2,5,3,3
21,"R_2rI89aUKS9yvq2y",4,"2020-11-29 22:15:02","2020-11-29 22:32:14",,,,,,,
21,"R_2zjaEInP523LJjF",6,"2020-11-29 23:41:18","2020-11-29 23:45:22",1,27,5,5,5,1,2
21,"R_3Do8kFvvFOszesj",4,"2020-11-29 19:35:30","2020-11-29 19:38:10",1,39,5,5,5,2,4
21,"R_3MLuvPjq2LX2vrT",6,"2020-11-25 18:14:17","2020-11-25 18:30:45",2,26,5,2,3,2,5
21,"R_3PMqSXMlBFsi7bp",6,"2020-11-25 13:58:50","2020-11-25 14:11:55",2,38,6,5,6,2,6
21,"R_3g0H3EUmlrTuNzp",1,"2020-11-29 23:26:22","2020-11-29 23:34:33",1,45,5,6,6,2,5
21,"R_3mk0V5i2VCO7R4M",7,"2020-11-29 23:40:47","2020-11-29 23:44:37",1,31,5,6,6,2,6
21,"R_6r0Ua2rXI1d6XmN",4,"2020-11-29 21:47:24","2020-11-29 21:53:35",2,59,4,1,2,1,1
21,"R_OrEVIWzUwcK4fkt",6,"2020-11-29 23:35:58","2020-11-29 23:37:41",1,44,6,5,4,1,2
21,"R_PRO5A6f46V9Pj7r",6,"2020-11-25 19:21:47","2020-11-25 19:25:34",1,28,4,3,4,3,3
21,"R_pLf5d5kriNDYJKF",6,"2020-11-25 14:08:26","2020-11-25 14:11:19",1,30,5,5,5,1,5
21,"R_rd2RUtltfMuKIkV",6,"2020-11-29 18:10:15","2020-11-29 18:12:45",1,56,5,6,5,1,1
22,"R_1EXUYetzknAIj0c",7,"2020-11-29 19:35:18","2020-11-29 19:38:18",1,31,5,2,4,3,3
22,"R_1mkGthKOyfixRaX",6,"2020-11-29 17:56:36","2020-11-29 18:05:18",2,38,5,5,2,3,4
22,"R_1o5UssCCGheT8bY",7,"2020-11-29 23:34:50","2020-11-29 23:39:34",1,55,5,2,2,1,2
22,"R_2156e6cYHLvVmkb",3,"2020-11-29 23:28:03","2020-11-29 23:29:53",1,34,5,2,4,1,2
22,"R_24NMy0ByQFgxXMp",7,"2020-11-25 14:07:15","2020-11-25 14:11:40",1,40,5,6,5,2,6
22,"R_2Pi2XhDN2sy8Ucb",5,"2020-11-29 23:25:30","2020-11-29 23:30:25",1,51,5,2,2,2,6
22,"R_2R39P4QRs2voUCi",7,"2020-11-29 21:32:47","2020-11-29 21:35:53",2,41,6,2,3,1,2
22,"R_2YDShSP5H5noMXQ",5,"2020-11-29 18:17:26","2020-11-29 18:23:34",1,36,5,4,4,1,3
22,"R_2azVCt9OfzaxEgC",7,"2020-11-25 14:15:17","2020-11-25 14:21:02",2,32,5,5,6,2,6
22,"R_2c7UiDljZRwDZOy",3,"2020-11-29 19:35:26","2020-11-29 19:40:15",1,40,5,3,4,3,3
22,"R_2dAuXVdUl73f4nL",5,"2020-11-29 21:03:53","2020-11-29 21:08:38",2,29,5,1,1,1,1
22,"R_2qrtk3fH0zfZJhE",6,"2020-11-29 18:46:04","2020-11-29 18:57:09",2,56,5,6,6,1,1
22,"R_2uWmyLfgCxAcJaK",5,"2020-11-29 23:28:46","2020-11-29 23:34:16",2,58,5,4,5,1,1
22,"R_3GdLbVBL3QJMqNL",5,"2020-11-29 21:40:21","2020-11-29 21:44:41",1,45,5,4,4,3,4
22,"R_3IYIjamauwu2zu2",7,"2020-11-29 19:02:40","2020-11-29 19:10:09",1,34,5,6,6,2,4
22,"R_3JgXdaaERtJAujY",5,"2020-11-29 23:25:52","2020-11-29 23:37:18",2,34,3,2,2,1,2
22,"R_3RwjMz1IkFYxqvZ",4,"2020-11-25 15:29:16","2020-11-25 15:43:28",2,49,5,4,3,1,2
22,"R_3n9vatnlQbHrroE",4,"2020-11-29 18:03:37","2020-11-29 18:19:41",1,34,5,4,4,2,4
22,"R_3oMw3vByXxjscUw",6,"2020-11-29 21:40:28","2020-11-29 21:46:59",1,62,5,5,6,3,4
22,"R_7QaX7BWBmU5rMSB",5,"2020-11-29 19:35:33","2020-11-29 19:37:46",2,48,5,2,2,1,2
22,"R_Ck9Ekfpnk7BJejn",5,"2020-11-25 14:54:57","2020-11-25 15:04:31",2,40,6,3,3,1,3
22,"R_PIfLh2HG7g0IjAd",5,"2020-11-25 17:16:45","2020-11-25 17:18:42",1,48,6,6,5,2,6
22,"R_R3TcuPW8bDQk8V3",3,"2020-11-29 23:25:23","2020-11-29 23:28:54",2,26,4,1,2,1,1
22,"R_siFSNcMeQ78Iwnv",5,"2020-11-29 19:36:50","2020-11-29 19:40:19",2,38,4,2,2,3,3
23,"R_1Lke8sjJRYjDBU0",4,"2020-11-29 21:34:11","2020-11-29 21:37:52",1,48,5,1,2,3,3
23,"R_25uxmr7PgUTe5Vb",3,"2020-11-29 21:33:46","2020-11-29 21:57:13",2,25,5,3,3,1,2
23,"R_2CqOkiMsY7eauZI",6,"2020-11-29 21:32:52","2020-11-29 21:37:05",1,33,5,1,4,3,1
23,"R_2YFzloqDMb6euvV",7,"2020-11-29 23:28:42","2020-11-29 23:41:33",2,46,5,6,6,2,6
23,"R_2aS7Anb0S6lPreJ",7,"2020-11-29 23:26:28","2020-11-29 23:33:23",1,51,5,4,4,1,3
23,"R_2dZ0uoYEYS0qhCy",6,"2020-11-29 23:57:21","2020-11-29 23:59:39",1,60,5,5,6,2,5
23,"R_2f3yt2CDCSvK9NL",7,"2020-11-29 19:35:21","2020-11-29 19:43:17",2,54,5,2,2,1,1
23,"R_2v2kDvs0Wos9fYJ",5,"2020-11-29 18:23:52","2020-11-29 18:27:30",1,45,5,5,4,2,6
23,"R_322BpZaM9RmvzbC",6,"2020-11-29 19:37:41","2020-11-29 20:04:38",2,45,4,2,2,1,2
23,"R_3JdWvrnEDltlEX1",6,"2020-11-25 14:45:42","2020-11-25 14:49:21",1,29,2,4,4,2,5
23,"R_3PChleC01jycUOj",5,"2020-11-29 19:22:57","2020-11-29 19:27:36",1,39,6,5,4,1,2
23,"R_3fuUZogPgZHwkN1",6,"2020-11-29 19:37:23","2020-11-29 19:42:33",1,30,5,1,1,1,1
23,"R_3m2YMOz19em7YUM",6,"2020-11-29 23:54:06","2020-11-29 23:56:27",1,64,5,5,5,2,5
23,"R_3qe43v2VuzRR2t6",7,"2020-11-29 23:53:00","2020-11-30 00:00:05",2,37,5,3,4,1,1
23,"R_4OSWwXzQ02OIZ8d",4,"2020-11-29 18:04:09","2020-11-29 18:07:57",2,35,6,3,3,1,3
